id,author,updated_time,device,spent,stars,contents,net_support,heat,score
18450516,嘘,2020-03-16,华为荣耀畅玩6X,1672.0,3,17年用户 陪伴我很久了 真的是很喜欢第一天下载玩了一下午 一直没停 当时的可玩性就很好直到现在变成高三狗 偷摸拿了个旧手机 只能半夜玩 上tap玩一半夜卸一款游戏 第二天半夜接着开干 每天有点昏昏沉沉的 长的就像没睡醒 这么一弄更像 有一点高一的时候天天打游戏那时候的感觉当时因为初中英语基础很好 高中就会英语不会别的当时我妈学着说我 你钻进hole了？当时觉得 够弱智刚开始玩是因为一男生推给我的 跟他连麦玩了一下午当时我太喜欢他了他给我推了多少款游戏 玩的最久的就是元气 当然还有很多别的 我和他一起玩 玩玩玩 初中玩到了高中 玩到了现在 他说你下个吃鸡 我一直没下 要毕业了 玩什么玩我一直没和他在一起 多少年了 还玩什么玩今天听英语课的时候旁边放summer&#039;17 一边听一边刷了会tap 刷到元气 想起了很多以前的事以前玩游戏没啥节制 喜欢别人也不会控制 直到最后只剩下难办的学业和进入坟墓的感情 想想我也是个就剩下游戏和零食的肥宅了离高考还有 九十天 没时间想什么别的期待毕业以后的元气！到时候成年了就随便玩了 到时候他也要去北京 想想现在 没办法就没办法吧毕竟It&#039;s just a hole....说太多了 还有很多想说的 都说不出来很喜欢 看到现在越做好 也很开心很爱这款游戏 以后一定也一样-------分界线-------谢谢大家还说是狗粮在他心里应该什么都没有的谢谢大家的祝福～高考会加油的,68,0.18661257606490872,6
18558369,空灵,2020-03-16,华为荣耀畅享7 Plus,1634.0,5,对于这款游戏，我似乎十分熟悉，但又感到陌生，我反反复复退了不下10次坑，但最终还是重新回来，我想这也算是这款游戏的魅力之一。对于与它的初次邂逅，已记不太清了，但可以肯定的是那时候没有花园和实验室，只有地窖，rmb人物有吸血鬼，圣骑，工程师。我把除以上三个人物全买了并升满，之后便觉得没意思了，就删了，那时还没有云存储。之后我陆陆续续重复了以上的操作，大多是在我无聊的时候，一时兴起，大多是买一个人物升满，然后便泛起无聊的感觉，以至于它总是在我手机上下了又删。但最终还是繁华落尽，回归平静了。我之前一直把它当做一款任务向的游戏，目的性太强，当目的达到后对它的热情便转眼消逝了。但转念一想它更适合作为一款休闲娱乐的游戏，我不再会为了升满某个角色而强迫自己打关（毕竟我不是土豪党）。不再会为了某个成就而没日没夜肝。更重要的是它不再会从我的手机上删除了。它就静静躺在在桌面的一角，我想玩时点开玩几把，这就够了。最后还要感谢元气骑士无数个日夜的陪伴，我很高兴的是直到现在元气骑士也没有忘记初心，作为一款单机游戏，它一直在努力，我也一直相信。以上，无奈本人文笔平庸，不能淋漓尽致地表达对它的感情，只是抛砖引玉，欢迎大家也来分享自己与元气骑士的故事呀。,4,0.02028397565922921,10
18558126,Ricardo,2020-03-16,华为P20Pro,1676.0,1,删除后游戏数据全部丢失，注册过的账号告诉我没有注册过，明明社区可以登陆，帖子也在里面，游戏登陆上去，却显示未注册，购买的东西商品全部消失，和没玩过一样，钱全部白花，辛苦打的皮肤，全部泡汤。1分不能再多了，再见元气骑士,-12,0.032454361054766734,2
18557770,钧~,2020-03-15,360手机N6 Pro,3362.0,4,玩久了好无聊,0,0.0,8
11939435,德克萨斯酱鸭~,2020-03-15,Vivo iQOO,580.0,5,w~,-1,0.006085192697768763,10
18556083,罒v罒TT吖,2020-03-15,华为荣耀10,2300.0,5,满分，啥时候可以线上联机呀，跪求啊,0,0.0,10
18556018,柳树林,2020-03-15,华为荣耀畅玩5A,432.0,5,作为一款像素游戏已经很棒了，但俗话说得好，人在江湖飘那有不挨刀。bug骑士的外号也名不虚传，但笑笑谈谈也就过去了，另外我发现一个新的bug，少数的，估计没有多少人知道，这是个影响玩家游戏体验的，不是像现在激光鱼bug类似对通关有影响的。这个bug是关于云存档的，发生在我本人身上，具体情况是什么呢:我在晚上上传了云存档，于第二天时我发现在昨晚已经锻造好的狼人皮肤水晶巨蟹消失了，已通过微信公众号反馈，在这里再说一下，希望官方可以检查，一个水晶巨蟹皮肤还是能肝出来的，但为了广大骑士的游戏体验，望官方可以尽快修复。另外由于我玩的元气骑士不是从TapTap下载的，可能与我的版本有所出入，也希望大家可以给我建议。,13,0.058823529411764705,10
15086496,路上小心,2020-03-15,红米Note 7,7215.0,5,懒得评论，,1,0.002028397565922921,10
18555002,檻外客,2020-03-15,华为Nova 3i,3753.0,1,我真不知道你们是怎么解决问题的？我加公众号也没用，加了QQ群还不让进。这个游戏我玩了好几年了，刚入坑是就喜欢上了这个游戏，也充了两三百块钱，要不是这个问题解决不掉，我一定会给五星的。请尽快回复我，谢谢。,-13,0.038539553752535496,2
18554963, 毁人梦°,2020-03-15,红米Note 7 Pro,2.0,5,好玩,0,0.0,10
18554887,土豆服务器,2020-03-15,OPPO R9 Plus,2722.0,5,账号出限制系统前不能提前通知一下吗？先斩后奏是真的难受本来前几天换个手机兴致冲冲的下了元气，结果现在告诉我要等三个月才能登陆。我心态崩了啊真心讨厌官方这样的做法,0,0.0,10
18554420,予我渡北川丶,2020-03-15,,,5,老以撒玩家了，不过遗憾的是手游平台不能玩以撒，本来想着退而求之选择了元气骑士，玩了一阵子意外的感觉效果还挺好。地图虽然是随机的怪物和地形，但是这个随机的度慢慢给我的感觉并不大了，熟练掌握之后都是各种横扫，这种小随机的程度并不能给我带来什么意外的惊喜，只会慢慢的越打越感到无聊，总得规模更新一波怪物和道具，或者以赛季形式设定？比如说本赛季的怪物和道具有哪些，每个赛季都会更新，并且有一个排行榜的功能，记录本赛季的关卡得分。Roguelike玩法的优点是随机、道具和人物之间搭配的玩法比价多，但是这恰恰也是缺点，因为新手真的很难上手，况且还是个手游，操作本来就不太方便的（搓玻璃会有手汗），有一定这类游戏经验的我开局都很容易吃瘪，这就造成了一个很尴尬的情况，开局被虐成狗，熟练后又虐怪无压力，只能每天重复的爆肝，没有一定的挑战性和乐趣，甚至有时候还会遇到BUG，很容易让老玩家慢慢就弃坑，新玩家又爬难度不敢入坑。只是希望你游能坚持自己的初心，现在的高分只是暂时的，因为这是大家对你口碑和品质的信赖，也不要把它当作免死金牌来一直吃老本，该更新的东西和BUG反应能迅速一点不。,1,0.002028397565922921,10
18554355,无碍,2020-03-15,Vivo Y85,11323.0,5,五星好评,0,0.0,10
18554288,～,2020-03-15,华为P10,9382.0,5,玩了一年多应该差不多两年吧，个人非常喜欢，不过现在偶尔打一把，还是要两个人乐趣才多，一个人玩我总感觉有点儿索然无味,1,0.002028397565922921,10
18554224,奇怪的知识,2020-03-15,,,5,怎么远程联机啊，身边朋友一个个都是王者荣耀啥的，求告知咋远程联机,2,0.004056795131845842,10
18554070,秀儿,2020-03-15,华为荣耀10 Lite,11195.0,5,作为一个单机像素游戏，居然引诱（自愿）我充钱(   ` )全皮肤都有了，打怪打了上百万只了，boss杀了上千次，可是这游戏还是一直吸引着我，虽然什么角色都有。但是精灵真的是太鸡助了，她的技能太吃力了，看看人家刺客，德鲁伊的技能（第二个）精灵打后面boss有些许无力。狼人的变身在我看来挺没有用的，盾比血更加重要，虽然血多但血不能像盾一样自动回复，后面打boss我开大就是为了回血，想靠大招打输出很伤我觉得可玩性最高的只有游侠，不带居合（始），居合打boss容易翻车，各种跳子弹躲弹幕，玩的就是心跳。最后祝元气越做越好，爱你(*︶*).。.:*,17,0.06288032454361055,10
18554003,不要让它逃出来,2020-03-15,vivo X23,,5,可以,0,0.0,10
18553858,余万鹏在隐身,2020-03-15,华为荣耀9,4590.0,5,没事的时候打一两把，biubiubiu的超爽，是个让人放松的游戏,1,0.002028397565922921,10
18553750,弱八提不起劲,2020-03-15,OPPO A79,,5,玩起来可带劲啦,0,0.0,10
18552992,音,2020-03-15,华为Huwei Mate 20 X,12650.0,5,希望游戏越来越好,0,0.0,10
18552911,白白的是太阳,2020-03-15,三星Galaxy A80,14785.0,5,emmm好玩是好玩，特别是那个新出的塔防感觉特别新颖，但是不能联机就感觉进度有点快，来不及布置，能把联机模式也开通塔防就更好啦。,0,0.0,10
18552875,同道殊途,2020-03-15,华为荣耀畅玩6X,39.0,5,QQ群的答案是啥？,0,0.0,10
18552705,地下水,2020-03-15,OPPO A59s,198.0,5,玩了就知道这个绝对值,0,0.0,10
18552583,易,2020-03-15,华为Mate30 Pro,,4,我就是来看看我的游戏时间有多长了,0,0.0,8
18552575,彼岸,2020-03-15,华为畅享9 Plus,4852.0,5,五星好评，游戏在空闲时间玩玩很不错,0,0.0,10
18552265,噬善,2020-03-15,Vivo V1732A,,5,优秀,0,0.0,10
18551811,果不抵因,2020-03-15,,,2,游戏数据真的不考虑能修复吗？？手残党把完了一年多的数据删了？？心态爆炸更新后感觉没以前版本有手感了。。,1,0.002028397565922921,4
18381019,Francis,2020-03-15,vivo Z5x,,1,凑合，比起别的地牢神游差了点,-11,0.02231237322515213,2
18550471,李先僧sama,2020-03-15,华为Mate 20,3297.0,5,五星，不解释,0,0.0,10
18550222,熊猫噗哧,2020-03-15,小米8 UD,4443.0,5,非常适合咸鱼打发时间,0,0.0,10
18550005,LOVE唱跳rap,2020-03-15,华为荣耀9X,237.0,5,首付5星不分期,0,0.0,10
18549362,不系靓仔,2020-03-15,华为荣耀Play,,5,良心厂家,0,0.0,10
18549024,大佬Dgeukw,2020-03-15,,18281.0,5,非常非常好玩，特别是新出的那三个皮肤，支持凉屋！！,0,0.0,10
18548854,界,2020-03-15,OPPO A5,3207.0,5,挺好玩的，希望以后有网域联机。,0,0.0,10
18548319,莱因,2020-03-15,华为P30,,5,游戏刚出来不久我就在玩，现在游戏可玩性大大提升,0,0.0,10
18548212,菈拉啦,2020-03-15,华为畅享9S,454.0,5,我希望出一个卖种子的功能，种子太多了也没用啊，（我是应用商城下载的，当时还不知道TapTap）,3,0.006085192697768763,10
18548147,手机用户41687001,2020-03-15,华为荣耀9X,64.0,5,肝就完了，绝对的好游戏，操作手感好的没话说了，玩了两年，没腻过awa,0,0.0,10
18547827,迷迷迷啊,2020-03-15,红米Note 7,12550.0,5,终于200+了，不过这并不是总时长，毕竟以前还不知道tap嘛。以前和我哥两人联机特别开心，如：打到最后没有火盾，挂在了3-5 ；被毒狗两激光撂倒......还有好多，但很开心。后来有事就有段时间没玩，工匠回归现在有很多新玩法了，dzt也比以前容易了许多我金框也不少了，也希望凉屋越来越好哈哈哈,6,0.028397565922920892,10
18547458,徒手捏浩克,2020-03-15,OPPO R9sk,,3,也算是老玩家啦三星给个回忆吧扣分的地方主要是太难啦对手残党真心不友好还有就是太氪了,0,0.0,6
18547192,杰西卡,2020-03-15,,3671.0,4,游戏时长应该几百小时了，以前非常爱玩。当时没有皮肤系统，还可以看电视得蓝币。买了一个圣骑一个吸血鬼，感觉老牛批了。后来断断续续玩的少了，出了德鲁伊回来玩了一段时间。再后来有了邮箱账号，没事玩两把挺好。花了二三百吧，买的都是角色，复活卡，技能还有皮肤。花园就氪了一块，感觉需求不大，毕竟现在打吊炸天已经非常简单了。总的来说游戏不错。希望以后更新多出一些高特效皮肤。,36,0.19066937119675456,8
14874941,文松19c,2020-03-15,红米6,94.0,5,看见养剑葫和武林这类游戏有个想法，能不能有那种秘籍武器？武功秘籍种类繁多，感觉挺好玩的＼\  /／,0,0.0,10
14874941,文松19c,2020-03-15,红米6,94.0,5,看见养剑葫和武林这类游戏有个想法，能不能有那种秘籍武器？武功秘籍种类繁多，感觉挺好玩的＼\  /／,0,0.0,10
17605188,浅忆淡墨香（已禁言）,2020-03-15,小米5S Plus,5903.0,4,那什么，反应一个bug？我今天第一次打守卫模式打了86波就给了个16波的奖励？？？,1,0.002028397565922921,8
18546567,只如初见,2020-03-15,华为荣耀畅享7 Plus,491.0,5,这游戏挺好玩的给个五星3年前玩的只不过我玩的是的额,0,0.0,10
18546435,日向雏菊,2020-03-15,Vivo V1936A,416.0,5,元气骑士和玩意物语联动过？第一张图简直和一阶形态的庞一模一样,0,0.0,10
18546202,越前鹰司,2020-03-15,华为荣耀10,,5,这是我玩过最良心的游戏没有之一。虽然也有氪金的地方，但一点都不贵，有的人物不氪金也是可以靠自己打出来的，完美。,1,0.002028397565922921,10
18545898,残缺你的爱,2020-03-15,红米K30,6713.0,5,喜欢,0,0.0,10
18545427,缘，妙不可言,2020-03-14,360手机N6,,4,是一款很好的游戏,0,0.0,8
